Date,EUR,USD,CNY,JPY,HKD,AUD,CAD,CHF,SGD,INR,ILS,CZK,DKK,HUF,MYR,NZD,NOK,PLN,SAR,ZAR,SEK,TWD,THB,TRY,KRW
2015-11-27,1.4208,1.5053,9.6256,184.8057,11.6673,2.0933,2.0121000000000002,1.5502,2.127,100.6273,5.8452,38.4004,10.5999,442.8523,6.4126,2.3066,13.08,6.0688,5.6494,21.577,13.1412,49.1902,54.0252,4.395,1739.6903
2015-11-30,1.4253,1.5053,9.6311,185.5884,11.6692,2.0777,2.0051,1.5473,2.1208,100.0466,5.8228,38.544,10.6335,443.0665,6.4118,2.2849,13.0672,6.0866,5.6501,21.6989,13.1259,49.1164,53.9349,4.3752,1741.6773
2015-12-01,1.4191,1.5054,9.6323,184.9685,11.6706,2.0602,2.013,1.5492,2.1196,100.0596,5.8274,38.3559,10.5865,442.6937,6.3716,2.2566,13.0381,6.0785,5.6505,21.7256,13.0878,49.1603,53.9084,4.3491,1743.7048
2015-12-02,1.4139,1.4942,9.5609,184.4889,11.5808,2.0418,1.9948,1.5381,2.1103,99.4557,5.8002,38.2189,10.5466,439.6211,6.3257,2.2513,12.9244,6.0462,5.6059,21.499,13.0004,49.0426,53.597,4.3197,1741.7292
2015-12-03,1.3859,1.5036,9.6188,185.2134,11.6529,2.062,2.0138,1.5084,2.1086,100.4569,5.7928,37.5186,10.3381,433.0906,6.3572,2.2734,12.8175,5.9802,5.6417,21.6428,12.8192,49.3181,53.9191,4.3552,1753.1224
2015-12-04,1.3869,1.5101,9.6658,185.9235,11.7034,2.0534,2.016,1.5096,2.1073,100.7062,5.761,37.4793,10.347,433.5296,6.3817,2.2362,12.8768,5.9834,5.666,21.6027,12.831,49.418,53.971,4.3542,1753.664
2015-12-07,1.389,1.5071,9.6576,185.7802,11.6802,2.0713,2.0323,1.5083,2.1151,100.6151,5.8448,37.5358,10.3632,433.7253,6.3524,2.2656,13.0511,5.9931,5.6546,21.9343,12.8604,49.5565,54.0446,4.3947,1767.135
2015-12-08,1.3783,1.4984,9.614,184.1983,11.6136,2.0736,2.0312,1.4894,2.1117,100.0771,5.8192,37.2595,10.2841,432.6353,6.3794,2.2556,13.157,5.9791,5.6214,21.8898,12.7759,49.3393,53.8825,4.3641,1768.4566
2015-12-09,1.385,1.5182,9.7575,185.357,11.7668,2.1016,2.0581,1.5,2.1317,101.4505,5.8722,37.4287,10.3334,437.8294,6.4835,2.2889,13.1728,6.0117,5.6963,22.1001,12.8096,49.8941,54.6248,4.4234,1793.6318
2015-12-10,1.3865,1.5163,9.7594,184.2608,11.7521,2.0783,2.0608,1.4986,2.1259,101.1239,5.8617,37.4652,10.3448,440.2345,6.4594,2.2444,13.0885,6.0271,5.6892,23.0644,12.8953,49.677,54.6171,4.4261,1784.958
2015-12-11,1.3829,1.5211,9.8169,184.0379,11.7894,2.1103,2.0847,1.4957,2.1492,102.0787,5.8575,37.3865,10.3184,439.4719,6.5293,2.2656,13.2286,6.0359,5.7072,24.3647,12.8994,50.1872,54.9421,4.526,1809.029
2015-12-14,1.3707,1.5116,9.7631,182.4955,11.716,2.0881,2.0781,1.4836,2.1295,101.365,5.8295,37.0375,10.2276,434.6878,6.5399,2.2331,13.1269,5.9776,5.6715,23.0957,12.8198,49.712,54.5461,4.5259,1794.4657
2015-12-15,1.3779,1.5048,9.721,183.1793,11.663,2.0987,2.07,1.4904,2.1188,100.4996,5.8216,37.2376,10.281,435.8009,6.4782,2.23,13.0859,5.9715,5.646,22.5509,12.7852,49.2972,54.1502,4.4625,1769.9157
2015-12-16,1.3708,1.5005,9.7117,182.7609,11.6295,2.0861,2.0749,1.4804,2.1139,99.9028,5.8309,37.0629,10.2285,434.8654,6.4777,2.2177,13.0934,5.8974,5.6299,22.5563,12.7678,49.1399,53.973,4.4394,1766.7187
2015-12-17,1.3736,1.4882,9.6468,182.5724,11.5367,2.0922,2.0748,1.4821,2.1141,98.6729,5.7958,37.1349,10.2491,433.6165,6.4253,2.2222,13.0242,5.8859,5.5824,22.6471,12.7398,49.1017,53.8133,4.3531,1768.0411
2015-12-18,1.3733,1.4893,9.6507,180.9648,11.5461,2.0737,2.0692,1.4805,2.1063,98.6484,5.8212,37.122,10.247,430.1324,6.3898,2.2087,13.0471,5.8568,5.5862,22.4442,12.7511,48.9525,53.7637,4.3394,1758.4612
2015-12-21,1.3633,1.4886,9.6451,180.2695,11.5404,2.0715,2.0811,1.4773,2.0959,98.5477,5.7979,36.8558,10.1722,428.0935,6.401,2.1985,13.0367,5.7791,5.586,22.4042,12.6669,48.9429,53.798,4.337,1749.1348
2015-12-22,1.3518,1.4825,9.6033,179.2342,11.4934,2.0499,2.0665,1.4652,2.0813,98.1542,5.7795,36.5387,10.0866,424.2299,6.3673,2.1753,12.9055,5.7432,5.5631,22.5307,12.4932,48.6267,53.4886,4.3577,1734.8067
2015-12-23,1.3667,1.4868,9.629,179.8731,11.5231,2.057,2.0604,1.4774,2.0897,98.2159,5.7826,36.9383,10.199,430.091,6.4044,2.19,12.9783,5.7966,5.5785,22.5778,12.5788,48.7968,53.6437,4.3455,1744.0759
2015-12-24,1.363,1.4921,9.6625,179.6041,11.5644,2.0516,2.0689,1.4723,2.0973,98.5049,5.8071,36.8438,10.1721,429.6381,6.4272,2.1869,12.9784,5.7871,5.5999,22.6737,12.5252,48.9222,53.8051,4.3614,1744.5484
2015-12-29,1.3567,1.4795,9.5919,178.2502,11.4663,2.0289,2.0484,1.4691,2.0926,98.0345,5.7687,36.6829,10.1249,425.3308,6.3448,2.1545,12.913,5.7396,5.5474,22.6171,12.4164,48.569,53.3804,4.3028,1732.0802
2015-12-30,1.3591,1.4833,9.626,178.8266,11.4969,2.0339,2.0599,1.4688,2.0998,98.5104,5.7878,36.7414,10.1412,426.0037,6.3663,2.1689,13.0873,5.7701,5.569,23.0769,12.5008,48.8718,53.5026,4.3342,1748.2916
2015-12-31,1.3605,1.4819,9.6206,178.4059,11.4862,2.0264,2.0584,1.4726,2.095,98.0504,5.7927,36.7808,10.1526,428.9102,6.3625,2.1653,13.0619,5.8011,5.5629,23.1077,12.4949,48.7345,53.4077,4.3288,1743.5294
2016-01-04,1.3598,1.4689,9.5975,175.2398,11.3857,2.0498,2.0481,1.4765,2.0952,97.7225,5.7684,36.7579,10.1473,428.5402,6.3838,2.182,13.081,5.8451,5.5113,22.9748,12.479,48.686,53.1595,4.3704,1751.3548
2016-01-05,1.3661,1.4647,9.5526,174.519,11.3536,2.0531,2.0482,1.4814,2.0914,97.4715,5.7601,36.9153,10.1909,428.4814,6.3605,2.1897,13.1044,5.883,5.4956,22.875,12.6396,48.5636,52.905,4.3622,1743.6082
2016-01-06,1.3595,1.4607,9.5755,173.3121,11.3241,2.0684,2.0584,1.4738,2.0996,97.4468,5.7573,36.7473,10.1435,427.8366,6.4161,2.2035,13.1142,5.9162,5.4835,23.1058,12.5731,48.5471,52.965,4.3985,1754.2569
2016-01-07,1.3452,1.4566,9.6028,171.9953,11.2945,2.0752,2.049,1.4618,2.0872,97.2123,5.7259,36.3585,10.0356,422.3171,6.3988,2.1927,13.0089,5.8248,5.4695,23.235,12.4497,48.3737,52.7581,4.3576,1739.0784
2016-01-08,1.333,1.454,9.5865,171.1213,11.2871,2.0846,2.0584,1.4464,2.0959,97.1636,5.703,36.0208,9.9437,421.1241,6.3685,2.2195,12.9395,5.8103,5.4598,23.5185,12.3743,48.4335,52.8529,4.3723,1755.6614
2016-01-11,1.3391,1.4531,9.5432,170.5503,11.2803,2.0788,2.0618,1.4557,2.0843,97.0127,5.7254,36.201,9.9912,425.3776,6.3697,2.2198,13.0148,5.844,5.4564,24.2181,12.4115,48.4623,52.733,4.4109,1751.2761
2016-01-12,1.3275,1.4366,9.4385,169.4613,11.1502,2.0582,2.0505,1.4421,2.0658,96.0032,5.6539,35.8898,9.9043,420.1478,6.339,2.2007,12.7963,5.7832,5.3923,23.8188,12.3057,47.9516,52.1845,4.3551,1736.5046
2016-01-13,1.3316,1.4441,9.4939,170.8948,11.2081,2.0639,2.0589,1.4581,2.07,96.4249,5.6828,35.9953,9.9369,419.8742,6.3223,2.2007,12.7179,5.784,5.4226,23.7126,12.3115,48.0864,52.3775,4.353,1738.9708
2016-01-14,1.3276,1.4393,9.4837,169.9381,11.2041,2.0677,2.0664,1.4512,2.0694,96.9168,5.6737,35.8849,9.9082,418.5401,6.325,2.2263,12.6717,5.8224,5.3991,23.6952,12.3276,48.2043,52.318600000000004,4.3543,1743.1218
2016-01-15,1.3068,1.4307,9.4197,167.2488,11.1553,2.0792,2.0722,1.4293,2.0606,96.9228,5.6673,35.3127,9.7533,410.3788,6.2951,2.2219,12.6105,5.7636,5.3634,24.0122,12.2677,48.015,52.0203,4.3551,1740.8471
2016-01-18,1.3125,1.427,9.3879,167.5298,11.1307,2.0753,2.0711,1.4366,2.0537,96.5804,5.6408,35.4886,9.7955,414.0295,6.2738,2.2141,12.6989,5.8534,5.3515,23.9084,12.2566,47.9165,51.8144,4.3269,1725.4285
2016-01-19,1.298,1.4144,9.3043,166.6305,11.0602,2.0445,2.0541,1.4195,2.0321,95.6905,5.6187,35.0777,9.687,408.5496,6.1743,2.182,12.4761,5.7701,5.3044,23.6754,12.0865,47.4743,51.3498,4.2984,1706.3322
2016-01-20,1.3017,1.4186,9.3317,164.8555,11.1064,2.0734,2.0778,1.4236,2.0438,96.4652,5.6396,35.1968,9.7155,411.053,6.2355,2.226,12.6487,5.8577,5.3202,24.036,12.2055,47.97,51.5094,4.3391,1727.1455
2016-01-21,1.306,1.4135,9.3,165.7894,11.0577,2.0347,2.0264,1.4292,2.0313,95.9187,5.6218,35.3107,9.7464,410.2977,6.1862,2.1905,12.5466,5.8587,5.307,23.4994,12.1486,47.5777,51.197,4.2864,1707.1546
2016-01-22,1.324,1.4331,9.4281,169.851,11.1593,2.0397,2.0254,1.4535,2.0456,96.8579,5.7139,35.7719,9.8796,413.1019,6.158,2.2095,12.5374,5.9011,5.3777,23.6322,12.2987,47.9945,51.6346,4.3129,1714.9191
2016-01-25,1.3169,1.4267,9.3863,169.2066,11.1113,2.0466,2.0311,1.4492,2.0368,96.5815,5.6526,35.6017,9.8273,411.4964,6.1305,2.2041,12.4778,5.8825,5.3523,23.5441,12.2272,47.773,51.2043,4.3061,1704.5213
2016-01-26,1.3204,1.4325,9.4279,169.651,11.1685,2.0464,2.019,1.4581,2.0427,97.1672,5.6865,35.6719,9.8532,412.3604,6.1476,2.2089,12.4887,5.9042,5.3739,23.4676,12.2629,47.9307,51.3408,4.3133,1720.7047
2016-01-27,1.3117,1.4258,9.3779,169.3138,11.1118,2.0236,2.0091,1.4506,2.0392,97.0342,5.6619,35.4561,9.7883,411.0423,6.0689,2.1912,12.3646,5.8731,5.3489,23.351,12.1466,47.8755,51.0579,4.2637,1715.3942
2016-01-28,1.3152,1.4388,9.4592,170.7424,11.2095,2.0302,2.027,1.4587,2.0527,98.0072,5.6879,35.5452,9.8149,413.6353,6.0631,2.2241,12.431,5.8769,5.3977,23.3122,12.2423,48.2782,51.4947,4.2823,1734.0849
2016-01-29,1.3113,1.4187,9.3282,171.762,11.0413,2.0061,1.9968,1.4537,2.019,96.255,5.6138,35.4432,9.7856,407.7238,5.8947,2.1931,12.3748,5.7916,5.3223,22.5521,12.1656,47.5194,50.605,4.1989,1715.0522
2016-02-01,1.3191,1.4366,9.4497,173.8861,11.1719,2.0277,2.0122,1.4623,2.0456,97.5099,5.6819,35.6584,9.8442,409.4,5.9691,2.2061,12.4969,5.7918,5.3855,22.986,12.2592,47.9824,51.1286,4.2452,1730.5858
2016-02-02,1.3185,1.4376,9.4587,172.8714,11.1982,2.0391,2.0228,1.4666,2.0523,97.7207,5.7014,35.6348,9.8401,410.3812,6.0487,2.2144,12.5417,5.7977,5.3932,23.2371,12.33,48.2185,51.3942,4.2451,1743.5213
2016-02-03,1.3207,1.4592,9.5964,172.1418,11.3815,2.0526,2.0198,1.471,2.0785,99.1863,5.7637,35.6803,9.8566,411.1222,6.16,2.1887,12.5916,5.8334,5.4724,23.646,12.3638,48.9445,52.2467,4.2766,1774.6061
2016-02-04,1.3053,1.4578,9.5687,170.7667,11.3517,2.016,1.9953,1.4546,2.0345,98.4598,5.6904,35.2728,9.7417,404.798,6.0477,2.17,12.372,5.7608,5.4675,23.0709,12.2584,48.2167,51.8394,4.2448,1725.3355
2016-02-05,1.2999,1.4482,9.5161,169.4394,11.2805,2.044,2.0058,1.4385,2.0357,98.1189,5.6166,35.1579,9.7015,402.1969,6.0245,2.1866,12.4191,5.7391,5.4315,23.1543,12.2683,48.2946,51.5704,4.2274,1746.283
2016-02-08,1.2891,1.4368,9.4412,166.051,11.1917,2.0311,2.0071,1.4224,2.0214,97.6413,5.592,34.8694,9.6212,400.6566,5.9771,2.1727,12.3835,5.7268,5.3887,23.2266,12.1757,48.0394,51.0064,4.2365,1734.7923
2016-02-09,1.2806,1.4484,9.5174,166.1025,11.2964,2.0461,2.002,1.4052,2.022,98.3866,5.5962,34.6271,9.5575,399.136,6.0253,2.1764,12.4042,5.6944,5.4322,23.2425,12.1616,48.0507,51.2734,4.2612,1735.9943
2016-02-10,1.2912,1.446,9.5017,165.4513,11.2685,2.0392,2.0131,1.4153,2.0173,98.1494,5.6251,34.8917,9.6378,402.8761,5.9611,2.1728,12.388,5.7039,5.4232,22.896,12.2463,47.7397,51.1016,4.2368,1722.3451
2016-02-11,1.2726,1.4435,9.4852,161.4988,11.246,2.0403,2.0182,1.4052,2.0088,98.6673,5.6194,34.402,9.499,396.0049,5.9761,2.1648,12.3709,5.6246,5.4138,22.6846,12.0731,47.585,50.8545,4.2293,1733.3115
2016-02-12,1.2857,1.4458,9.5004,162.9561,11.2613,2.0412,2.01,1.4125,2.0205,98.57,5.625,34.7841,9.5969,398.9354,6.0283,2.1814,12.4671,5.6694,5.4225,22.9344,12.1964,47.7866,51.5066,4.2363,1746.5914
2016-02-15,1.297,1.4455,9.3875,165.4953,11.2547,2.0234,1.9985,1.4286,2.0244,98.4819,5.6347,35.0513,9.6812,401.5364,5.9692,2.1727,12.5011,5.7022,5.4211,22.8158,12.2978,47.8829,51.5321,4.2678,1752.4447
2016-02-16,1.2839,1.4307,9.3216,162.8423,11.1436,2.0182,1.9877,1.4144,2.0107,97.9311,5.598,34.7127,9.5841,399.538,5.941,2.1833,12.3394,5.6644,5.3658,22.5371,12.1626,47.5236,50.983,4.2506,1747.2996
2016-02-17,1.286,1.4314,9.3427,163.5661,11.1469,1.9967,1.96,1.4221,2.0128,97.8202,5.5793,34.771,9.5992,397.9012,6.0334,2.1593,12.2916,5.6442,5.3683,22.1931,12.2102,47.6241,50.9722,4.2183,1753.3505
2016-02-18,1.2942,1.4366,9.3613,163.2552,11.1762,2.0098,1.9657,1.4278,2.0157,98.438,5.619,34.9715,9.6587,401.6138,5.9834,2.1685,12.3166,5.6748,5.388,21.9807,12.1649,47.8029,51.0999,4.2541,1769.6182
2016-02-19,1.2845,1.4266,9.3017,160.8919,11.0894,2.0118,1.9741,1.4145,2.0077,97.7863,5.5884,34.708,9.5859,396.8815,6.0017,2.1661,12.249,5.6205,5.3505,22.0067,12.0698,47.5343,51.0152,4.224,1759.5399
2016-02-22,1.2819,1.4135,9.2156,159.7114,10.9857,1.9548,1.9347,1.4117,1.9793,96.9121,5.5272,34.6818,9.5649,393.6573,5.9318,2.1056,12.1513,5.592,5.3013,21.4658,12.003,46.8971,50.5326,4.1602,1731.4951
2016-02-23,1.2795,1.4105,9.2053,158.0747,10.9606,1.9547,1.9466,1.3974,1.9864,96.7074,5.5151,34.5997,9.5475,393.466,5.9248,2.1147,12.1263,5.5999,5.2901,21.4854,11.9689,46.9457,50.4113,4.1476,1736.4948
2016-02-24,1.2637,1.3932,9.0962,154.7706,10.8236,1.9415,1.9196,1.3754,1.9598,95.3913,5.4554,34.1824,9.4298,392.6865,5.8758,2.0998,12.0836,5.5389,5.2252,21.8312,11.8236,46.4765,49.7233,4.1013,1720.2537
2016-02-25,1.2641,1.3949,9.1115,157.1773,10.8407,1.9368,1.8968,1.3793,1.9561,96.0198,5.4499,34.212,9.4315,393.176,5.8858,2.0844,12.0826,5.5132,5.2314,21.7821,11.8731,46.2695,49.7421,4.0868,1726.8862
2016-02-26,1.2687,1.3862,9.0644,157.9159,10.7737,1.936,1.8768,1.3841,1.9498,95.3019,5.42,34.3163,9.4642,395.1038,5.838,2.0748,12.038,5.5339,5.1989,22.3279,11.8521,46.1397,49.5289,4.1045,1719.1791
2016-02-29,1.2821,1.3929,9.127,157.2445,10.8312,1.9508,1.8881,1.3872,1.9594,95.0707,5.435,34.7033,9.5636,397.8945,5.8571,2.114,12.1511,5.5734,5.2241,21.996,11.9667,46.3306,49.5872,4.1167,1729.6754
2016-03-01,1.2822,1.3925,9.1209,158.1741,10.8232,1.947,1.8721,1.3901,1.9541,94.2977,5.4234,34.6779,9.5644,397.4139,5.8046,2.1118,12.0777,5.5599,5.222,21.8174,12.0247,46.1029,49.6009,4.1013,1717.3424
2016-03-02,1.2989,1.4064,9.2118,160.2171,10.9353,1.9372,1.8909,1.4072,1.9691,94.8694,5.4744,35.1262,9.6878,403.3983,5.8577,2.119,12.2343,5.6269,5.274,21.904,12.1512,46.542,49.9905,4.1334,1728.2687
2016-03-03,1.2948,1.4156,9.2456,160.798,11.0026,1.9208,1.8939,1.406,1.966,95.0795,5.5058,35.0385,9.6583,400.3378,5.8528,2.1006,12.1931,5.6148,5.3092,22.0144,12.1154,46.5803,50.1547,4.1246,1714.6597
2016-03-04,1.2914,1.4216,9.2495,161.7781,11.0345,1.9182,1.8995,1.4124,1.9561,95.1842,5.557,34.933,9.6358,398.172,5.8506,2.0934,12.1271,5.5888,5.3316,21.8753,12.0565,46.347,50.282,4.129,1706.0551
2016-03-07,1.2932,1.4205,9.2553,161.2552,11.0316,1.9024,1.8887,1.4185,1.9589,95.142,5.5613,34.9978,9.6477,400.8541,5.8027,2.0877,12.0903,5.5944,5.3274,21.7341,12.0582,46.2735,50.307,4.1433,1706.9012
2016-03-08,1.2851,1.4211,9.2434,159.7885,11.0385,1.9098,1.9056,1.4094,1.9685,95.7054,5.5498,34.75,9.5895,398.8667,5.8464,2.1022,12.1282,5.5639,5.3298,21.9382,12.0346,46.6263,50.2643,4.1361,1717.7475
2016-03-09,1.2921,1.4222,9.2592,160.5664,11.0449,1.8953,1.8917,1.4176,1.9609,95.4236,5.541,34.9471,9.64,399.6037,5.8644,2.0973,12.1172,5.5715,5.334,21.7006,11.9925,46.6197,50.1752,4.1153,1719.006
2016-03-10,1.2835,1.4307,9.3096,162.2128,11.1087,1.9212,1.907,1.4135,1.9747,95.9582,5.5577,34.7349,9.5745,399.7797,5.8559,2.1485,12.2115,5.5645,5.3658,22.0535,11.9913,46.9627,50.4322,4.1439,1722.248
2016-03-11,1.29,1.4395,9.3481,163.3976,11.1701,1.9061,1.9062,1.416,1.9751,96.4069,5.5809,34.9071,9.6219,400.3097,5.8854,2.1354,12.1289,5.5445,5.3987,21.9329,12.013,47.0098,50.4545,4.1412,1707.8372
2016-03-14,1.2897,1.4323,9.3077,162.7093,11.1119,1.9059,1.904,1.4122,1.9717,96.1968,5.5699,34.8751,9.6175,399.5506,5.8782,2.1413,12.139,5.523,5.3713,22.2895,11.9349,46.8205,50.3024,4.1216,1702.5034
2016-03-15,1.2747,1.4165,9.2228,159.8804,10.9923,1.8978,1.8922,1.3955,1.956,95.3914,5.519,34.4768,9.5064,395.975,5.8565,2.1417,12.1143,5.4787,5.312,22.5936,11.7653,46.5561,49.7616,4.11,1694.7643
2016-03-16,1.273,1.4099,9.191,160.3056,10.9439,1.8966,1.8842,1.3928,1.9506,94.8193,5.4917,34.4308,9.492,396.9871,5.8328,2.1362,12.1016,5.4646,5.2874,22.7671,11.7267,46.2377,49.4311,4.1203,1680.8828
2016-03-17,1.2805,1.449,9.3816,161.2737,11.2389,1.8971,1.8811,1.4026,1.9575,96.5309,5.5827,34.6231,9.5437,397.9244,5.8822,2.1203,12.0948,5.4811,5.434,21.9992,11.8656,46.7737,50.4107,4.1282,1675.2903
2016-03-18,1.2853,1.4514,9.3879,161.6714,11.2542,1.9052,1.8845,1.4052,1.9697,96.3045,5.5837,34.7477,9.5793,398.4923,5.8782,2.131,12.1031,5.4746,5.443,22.1466,11.9157,46.992,50.6103,4.1525,1685.3294
2016-03-21,1.279,1.4402,9.3342,160.7695,11.1669,1.8962,1.8819,1.3938,1.9564,95.7081,5.5468,34.5699,9.5341,397.8968,5.8501,2.1292,12.0956,5.4474,5.401,21.8298,11.8379,46.5789,50.2342,4.1171,1667.8524
2016-03-22,1.2663,1.4217,9.2234,158.9603,11.0233,1.8645,1.8557,1.3798,1.9355,94.6674,5.4622,34.2262,9.4393,394.61130000000003,5.6911,2.1031,11.9497,5.3926,5.3317,21.6415,11.6888,45.9856,49.7026,4.0793,1642.8881
2016-03-23,1.2626,1.4111,9.1771,158.9322,10.942,1.8732,1.8631,1.3733,1.928,94.3085,5.4148,34.155,9.4123,395.8428,5.6395,2.1058,11.9772,5.381,5.2919,21.6234,11.6666,45.872,49.7695,4.0611,1646.7466
2016-03-24,1.267,1.4143,9.2105,159.3068,10.9753,1.8817,1.8771,1.3813,1.9387,94.516,5.4183,34.2926,9.4462,397.5826,5.7003,2.1128,12.0238,5.4105,5.3042,21.9627,11.7488,45.9902,49.9814,4.0708,1652.8853
2016-03-29,1.275,1.4266,9.2815,161.7764,11.067,1.8845,1.8778,1.3912,1.949,94.7983,5.459,34.5194,9.5037,400.6185,5.7035,2.0967,12.103,5.4208,5.3506,21.9743,11.8052,46.4858,50.5016,4.0821,1663.4798
2016-03-30,1.2725,1.4448,9.3406,162.4533,11.2015,1.8773,1.8696,1.3898,1.948,95.8986,5.4613,34.4581,9.4822,400.0113,5.6954,2.0827,11.9819,5.4137,5.4189,21.4333,11.7532,46.4561,50.857,4.0911,1648.9069
2016-03-31,1.2616,1.4378,9.2735,161.5943,11.1524,1.8685,1.8594,1.3764,1.9361,95.2614,5.406,34.1227,9.399,396.4831,5.6132,2.07,11.8925,5.3515,5.3928,21.1565,11.6559,46.2008,50.4955,4.0488,1635.2028
2016-04-01,1.2503,1.4185,9.1828,159.4252,10.9992,1.8562,1.8572,1.3649,1.9172,94.1231,5.3557,33.8052,9.3131,391.641,5.5208,2.0681,11.8313,5.302,5.3199,21.0382,11.548400000000001,45.741,49.9596,4.0166,1632.6368
2016-04-04,1.2556,1.4291,9.2571,158.9731,11.0818,1.8767,1.8655,1.3714,1.9313,94.3882,5.4047,33.9709,9.3463,392.1675,5.5814,2.0881,11.8625,5.3171,5.3593,21.0318,11.6154,46.2514,50.3615,4.0169,1645.3157
2016-04-05,1.2424,1.4133,9.1514,156.1273,10.961,1.8747,1.8629,1.353,1.918,93.7898,5.3932,33.6019,9.2463,388.6451,5.5472,2.0769,11.8096,5.2937,5.3,21.2148,11.512,45.8658,49.9319,3.9999,1639.5623
2016-04-06,1.2384,1.4086,9.126,154.9037,10.9269,1.863,1.852,1.3487,1.9037,93.8198,5.3568,33.4775,9.2178,386.8882,5.5175,2.0706,11.7367,5.2892,5.2824,21.4231,11.4809,45.695,49.7095,4.0187,1633.4126
2016-04-07,1.2386,1.4094,9.1094,152.0884,10.9337,1.8747,1.8549,1.3461,1.9056,93.9051,5.3405,33.4694,9.2165,386.7892,5.5171,2.0772,11.7373,5.3204,5.2855,21.4701,11.4939,45.6998,49.5827,4.0267,1634.1923
2016-04-08,1.2366,1.4106,9.1224,152.909,10.9433,1.8634,1.8301,1.3446,1.9009,93.7756,5.3292,33.3959,9.2019,386.4774,5.5049,2.0665,11.5837,5.3069,5.2899,21.0525,11.4745,45.616,49.4415,4.0146,1618.9597
2016-04-11,1.2464,1.4263,9.2133,153.7979,11.0598,1.876,1.8425,1.3568,1.9157,94.6264,5.3697,33.69,9.2775,388.9263,5.5483,2.0776,11.6839,5.3341,5.3489,21.0001,11.5517,46.1037,49.9633,4.0386,1631.9867
2016-04-12,1.2491,1.4208,9.1883,154.2847,11.0183,1.8616,1.8256,1.36,1.9145,94.4039,5.3621,33.7545,9.2968,388.7059,5.5134,2.063,11.6387,5.3672,5.3283,20.8698,11.4767,45.9856,49.728,4.0341,1629.2172
2016-04-13,1.259,1.4207,9.1962,155.2257,11.018,1.8598,1.8152,1.371,1.9216,94.479,5.3631,34.0356,9.3707,391.4983,5.5017,2.0569,11.6858,5.4039,5.3279,20.7149,11.559,45.9753,49.76,4.0477,1628.8965
2016-04-14,1.2554,1.414,9.1647,154.4088,10.9687,1.8352,1.8154,1.3678,1.9277,94.0734,5.352,33.9332,9.3412,390.9183,5.5068,2.0597,11.6282,5.3978,5.3028,20.5119,11.4929,45.7726,49.6314,4.0327,1631.3954
2016-04-15,1.2551,1.4178,9.1732,154.1716,10.9948,1.8403,1.8257,1.3707,1.9252,94.334,5.3506,33.9188,9.3393,389.5185,5.5401,2.0527,11.6913,5.3887,5.317,20.7112,11.5341,45.863,49.6797,4.0453,1625.6424
2016-04-18,1.26,1.4274,9.2418,155.1727,11.0696,1.842,1.8334,1.3749,1.931,94.8536,5.387,34.0641,9.3758,391.4672,5.6061,2.0553,11.7131,5.4272,5.3529,20.6628,11.5922,46.145,49.959,4.0528,1635.0796
2016-04-19,1.2659,1.4402,9.3008,157.4283,11.1689,1.8436,1.8217,1.3824,1.9245,95.2437,5.4186,34.2093,9.4219,392.2732,5.5945,2.0475,11.6746,5.4422,5.4012,20.5661,11.6348,46.2578,50.1766,4.0732,1622.1261
2016-04-20,1.2711,1.4401,9.316,157.3309,11.1707,1.8444,1.8233,1.3914,1.9328,95.3356,5.4136,34.3463,9.4602,393.4155,5.566,2.0579,11.7137,5.4524,5.4008,20.5471,11.667,46.4087,50.2019,4.0568,1630.1932
2016-04-21,1.2702,1.4338,9.2925,156.9581,11.1218,1.8458,1.8224,1.3947,1.9328,95.2191,5.3991,34.3385,9.4524,393.698,5.5782,2.0681,11.7233,5.4662,5.3769,20.4869,11.6246,46.3261,50.2834,4.0519,1630.0872
2016-04-22,1.2822,1.4409,9.3572,160.6315,11.1765,1.8645,1.8223,1.408,1.9488,95.9625,5.4276,34.6621,9.5404,398.0361,5.6173,2.0989,11.8297,5.5922,5.4038,20.7338,11.7149,46.6391,50.4747,4.0899,1651.7613
2016-04-25,1.2868,1.45,9.4105,160.8485,11.2471,1.8765,1.8363,1.4126,1.9594,96.6302,5.4527,34.783,9.5762,400.9891,5.6623,2.1131,11.8678,5.6866,5.4378,21.0381,11.7832,46.8727,50.8805,4.1273,1664.4115
2016-04-26,1.2899,1.4584,9.4665,162.1157,11.3122,1.8838,1.8405,1.4189,1.9713,96.9836,5.4826,34.8773,9.5996,402.9627,5.7213,2.1164,11.8749,5.6601,5.4694,21.0335,11.8246,47.0815,51.2336,4.1187,1673.9953
2016-04-27,1.2856,1.4537,9.4387,161.7532,11.2749,1.9181,1.8389,1.4142,1.9638,96.712,5.4626,34.7716,9.5685,400.7831,5.6876,2.1216,11.892,5.665,5.4522,21.1244,11.7632,47.0912,51.1048,4.1169,1674.8078
2016-04-28,1.2878,1.4571,9.4375,158.1828,11.3035,1.9107,1.8275,1.4127,1.9639,96.8422,5.4737,34.8197,9.5851,400.313,5.6718,2.0917,11.8838,5.658,5.4646,20.7772,11.7901,47.0097,51.0714,4.0982,1665.305
2016-04-29,1.2791,1.465,9.4919,156.7696,11.3646,1.9193,1.8349,1.4048,1.9693,97.1998,5.469,34.5905,9.5205,398.8105,5.723,2.095,11.7982,5.5975,5.4942,20.7778,11.755,47.2287,51.1285,4.095,1673.1765
